id,date,cluster,codigo,ritual,duracao_min,completed,notas
oper_trn_T6_20260321,2026-03-21,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260321,2026-03-21,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260321,2026-03-21,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260321,2026-03-21,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260322,2026-03-22,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260322,2026-03-22,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260322,2026-03-22,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260322,2026-03-22,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260322,2026-03-22,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260322,2026-03-22,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260322,2026-03-22,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260322,2026-03-22,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260322,2026-03-22,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260323,2026-03-23,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260323,2026-03-23,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260323,2026-03-23,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260323,2026-03-23,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260323,2026-03-23,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260323,2026-03-23,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260323,2026-03-23,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260323,2026-03-23,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260323,2026-03-23,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260324,2026-03-24,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260324,2026-03-24,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260324,2026-03-24,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260324,2026-03-24,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260324,2026-03-24,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260324,2026-03-24,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260324,2026-03-24,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260324,2026-03-24,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260324,2026-03-24,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260325,2026-03-25,oper,T1,Sessão despertar,5,False,Synthetic Feriado
oper_trn_T2_20260325,2026-03-25,oper,T2,Entrada MANHA,3,True,Synthetic Feriado
oper_trn_T3_20260325,2026-03-25,oper,T3,Início foco #1,2,True,Synthetic Feriado
oper_trn_T4_20260325,2026-03-25,oper,T4,Pausa manhã,10,True,Synthetic Feriado
oper_trn_T5_20260325,2026-03-25,oper,T5,Entrada TARDE,3,True,Synthetic Feriado
oper_trn_T6_20260325,2026-03-25,oper,T6,Almoço,45,True,Synthetic Feriado
oper_trn_T7_20260325,2026-03-25,oper,T7,Pós-almoço,20,True,Synthetic Feriado
oper_trn_T8_20260325,2026-03-25,oper,T8,Entrada NOITE,3,True,Synthetic Feriado
oper_trn_T9_20260325,2026-03-25,oper,T9,Sessão dormir,10,True,Synthetic Feriado
oper_trn_T1_20260326,2026-03-26,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260326,2026-03-26,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260326,2026-03-26,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260326,2026-03-26,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260326,2026-03-26,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260326,2026-03-26,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260326,2026-03-26,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260326,2026-03-26,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260326,2026-03-26,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260327,2026-03-27,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260327,2026-03-27,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260327,2026-03-27,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260327,2026-03-27,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260327,2026-03-27,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260327,2026-03-27,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260327,2026-03-27,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260327,2026-03-27,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260327,2026-03-27,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260328,2026-03-28,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260328,2026-03-28,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260328,2026-03-28,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260328,2026-03-28,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260328,2026-03-28,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260328,2026-03-28,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260328,2026-03-28,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260328,2026-03-28,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260328,2026-03-28,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260329,2026-03-29,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260329,2026-03-29,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260329,2026-03-29,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260329,2026-03-29,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260329,2026-03-29,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260329,2026-03-29,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260329,2026-03-29,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260329,2026-03-29,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260329,2026-03-29,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260330,2026-03-30,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260330,2026-03-30,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260330,2026-03-30,oper,T3,Início foco #1,2,False,Synthetic Fim_de_Semana
oper_trn_T4_20260330,2026-03-30,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260330,2026-03-30,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260330,2026-03-30,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260330,2026-03-30,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260330,2026-03-30,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260330,2026-03-30,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260331,2026-03-31,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260331,2026-03-31,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260331,2026-03-31,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260331,2026-03-31,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260331,2026-03-31,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260331,2026-03-31,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260331,2026-03-31,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260331,2026-03-31,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260331,2026-03-31,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260401,2026-04-01,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260401,2026-04-01,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260401,2026-04-01,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260401,2026-04-01,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260401,2026-04-01,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260401,2026-04-01,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260401,2026-04-01,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260401,2026-04-01,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260401,2026-04-01,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260402,2026-04-02,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260402,2026-04-02,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260402,2026-04-02,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260402,2026-04-02,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260402,2026-04-02,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260402,2026-04-02,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260402,2026-04-02,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260402,2026-04-02,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260402,2026-04-02,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260403,2026-04-03,oper,T1,Sessão despertar,5,True,Synthetic Lunch_Pesado
oper_trn_T2_20260403,2026-04-03,oper,T2,Entrada MANHA,3,True,Synthetic Lunch_Pesado
oper_trn_T3_20260403,2026-04-03,oper,T3,Início foco #1,2,True,Synthetic Lunch_Pesado
oper_trn_T4_20260403,2026-04-03,oper,T4,Pausa manhã,10,True,Synthetic Lunch_Pesado
oper_trn_T5_20260403,2026-04-03,oper,T5,Entrada TARDE,3,False,Synthetic Lunch_Pesado
oper_trn_T6_20260403,2026-04-03,oper,T6,Almoço,45,True,Synthetic Lunch_Pesado
oper_trn_T7_20260403,2026-04-03,oper,T7,Pós-almoço,20,True,Synthetic Lunch_Pesado
oper_trn_T8_20260403,2026-04-03,oper,T8,Entrada NOITE,3,True,Synthetic Lunch_Pesado
oper_trn_T9_20260403,2026-04-03,oper,T9,Sessão dormir,10,False,Synthetic Lunch_Pesado
oper_trn_T1_20260404,2026-04-04,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260404,2026-04-04,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260404,2026-04-04,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260404,2026-04-04,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260404,2026-04-04,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260404,2026-04-04,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260404,2026-04-04,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260404,2026-04-04,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260404,2026-04-04,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260405,2026-04-05,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260405,2026-04-05,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260405,2026-04-05,oper,T3,Início foco #1,2,False,Synthetic Fim_de_Semana
oper_trn_T4_20260405,2026-04-05,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260405,2026-04-05,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260405,2026-04-05,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260405,2026-04-05,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260405,2026-04-05,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260405,2026-04-05,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260406,2026-04-06,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260406,2026-04-06,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260406,2026-04-06,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260406,2026-04-06,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260406,2026-04-06,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260406,2026-04-06,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260406,2026-04-06,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260406,2026-04-06,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260406,2026-04-06,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260407,2026-04-07,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260407,2026-04-07,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260407,2026-04-07,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260407,2026-04-07,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260407,2026-04-07,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260407,2026-04-07,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260407,2026-04-07,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260407,2026-04-07,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260407,2026-04-07,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260408,2026-04-08,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260408,2026-04-08,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260408,2026-04-08,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260408,2026-04-08,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260408,2026-04-08,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260408,2026-04-08,oper,T6,Almoço,45,False,Synthetic Padrao_Ouro
oper_trn_T7_20260408,2026-04-08,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260408,2026-04-08,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260408,2026-04-08,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260409,2026-04-09,oper,T1,Sessão despertar,5,True,Synthetic Desvio_Leve
oper_trn_T2_20260409,2026-04-09,oper,T2,Entrada MANHA,3,False,Synthetic Desvio_Leve
oper_trn_T3_20260409,2026-04-09,oper,T3,Início foco #1,2,False,Synthetic Desvio_Leve
oper_trn_T4_20260409,2026-04-09,oper,T4,Pausa manhã,10,True,Synthetic Desvio_Leve
oper_trn_T5_20260409,2026-04-09,oper,T5,Entrada TARDE,3,False,Synthetic Desvio_Leve
oper_trn_T6_20260409,2026-04-09,oper,T6,Almoço,45,True,Synthetic Desvio_Leve
oper_trn_T7_20260409,2026-04-09,oper,T7,Pós-almoço,20,True,Synthetic Desvio_Leve
oper_trn_T8_20260409,2026-04-09,oper,T8,Entrada NOITE,3,False,Synthetic Desvio_Leve
oper_trn_T9_20260409,2026-04-09,oper,T9,Sessão dormir,10,True,Synthetic Desvio_Leve
oper_trn_T1_20260410,2026-04-10,oper,T1,Sessão despertar,5,True,Synthetic Desvio_Leve
oper_trn_T2_20260410,2026-04-10,oper,T2,Entrada MANHA,3,True,Synthetic Desvio_Leve
oper_trn_T3_20260410,2026-04-10,oper,T3,Início foco #1,2,True,Synthetic Desvio_Leve
oper_trn_T4_20260410,2026-04-10,oper,T4,Pausa manhã,10,True,Synthetic Desvio_Leve
oper_trn_T5_20260410,2026-04-10,oper,T5,Entrada TARDE,3,False,Synthetic Desvio_Leve
oper_trn_T6_20260410,2026-04-10,oper,T6,Almoço,45,True,Synthetic Desvio_Leve
oper_trn_T7_20260410,2026-04-10,oper,T7,Pós-almoço,20,True,Synthetic Desvio_Leve
oper_trn_T8_20260410,2026-04-10,oper,T8,Entrada NOITE,3,True,Synthetic Desvio_Leve
oper_trn_T9_20260410,2026-04-10,oper,T9,Sessão dormir,10,True,Synthetic Desvio_Leve
oper_trn_T1_20260411,2026-04-11,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260411,2026-04-11,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260411,2026-04-11,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260411,2026-04-11,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260411,2026-04-11,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260411,2026-04-11,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260411,2026-04-11,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260411,2026-04-11,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260411,2026-04-11,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260412,2026-04-12,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260412,2026-04-12,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260412,2026-04-12,oper,T3,Início foco #1,2,False,Synthetic Fim_de_Semana
oper_trn_T4_20260412,2026-04-12,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260412,2026-04-12,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260412,2026-04-12,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260412,2026-04-12,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260412,2026-04-12,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260412,2026-04-12,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260413,2026-04-13,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260413,2026-04-13,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260413,2026-04-13,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260413,2026-04-13,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260413,2026-04-13,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260413,2026-04-13,oper,T6,Almoço,45,False,Synthetic Fim_de_Semana
oper_trn_T7_20260413,2026-04-13,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260413,2026-04-13,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260413,2026-04-13,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260414,2026-04-14,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260414,2026-04-14,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260414,2026-04-14,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260414,2026-04-14,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260414,2026-04-14,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260414,2026-04-14,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260414,2026-04-14,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260414,2026-04-14,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260414,2026-04-14,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260415,2026-04-15,oper,T1,Sessão despertar,5,False,Synthetic Hardcore
oper_trn_T2_20260415,2026-04-15,oper,T2,Entrada MANHA,3,False,Synthetic Hardcore
oper_trn_T3_20260415,2026-04-15,oper,T3,Início foco #1,2,False,Synthetic Hardcore
oper_trn_T4_20260415,2026-04-15,oper,T4,Pausa manhã,10,True,Synthetic Hardcore
oper_trn_T5_20260415,2026-04-15,oper,T5,Entrada TARDE,3,True,Synthetic Hardcore
oper_trn_T6_20260415,2026-04-15,oper,T6,Almoço,45,True,Synthetic Hardcore
oper_trn_T7_20260415,2026-04-15,oper,T7,Pós-almoço,20,True,Synthetic Hardcore
oper_trn_T8_20260415,2026-04-15,oper,T8,Entrada NOITE,3,True,Synthetic Hardcore
oper_trn_T9_20260415,2026-04-15,oper,T9,Sessão dormir,10,False,Synthetic Hardcore
oper_trn_T1_20260416,2026-04-16,oper,T1,Sessão despertar,5,False,Synthetic Recuperacao
oper_trn_T2_20260416,2026-04-16,oper,T2,Entrada MANHA,3,True,Synthetic Recuperacao
oper_trn_T3_20260416,2026-04-16,oper,T3,Início foco #1,2,True,Synthetic Recuperacao
oper_trn_T4_20260416,2026-04-16,oper,T4,Pausa manhã,10,False,Synthetic Recuperacao
oper_trn_T5_20260416,2026-04-16,oper,T5,Entrada TARDE,3,True,Synthetic Recuperacao
oper_trn_T6_20260416,2026-04-16,oper,T6,Almoço,45,True,Synthetic Recuperacao
oper_trn_T7_20260416,2026-04-16,oper,T7,Pós-almoço,20,True,Synthetic Recuperacao
oper_trn_T8_20260416,2026-04-16,oper,T8,Entrada NOITE,3,True,Synthetic Recuperacao
oper_trn_T9_20260416,2026-04-16,oper,T9,Sessão dormir,10,True,Synthetic Recuperacao
oper_trn_T1_20260417,2026-04-17,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260417,2026-04-17,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260417,2026-04-17,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260417,2026-04-17,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260417,2026-04-17,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260417,2026-04-17,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260417,2026-04-17,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260417,2026-04-17,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260417,2026-04-17,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260418,2026-04-18,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260418,2026-04-18,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260418,2026-04-18,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260418,2026-04-18,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260418,2026-04-18,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260418,2026-04-18,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260418,2026-04-18,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260418,2026-04-18,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260418,2026-04-18,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260419,2026-04-19,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260419,2026-04-19,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260419,2026-04-19,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260419,2026-04-19,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260419,2026-04-19,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260419,2026-04-19,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260419,2026-04-19,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260419,2026-04-19,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260419,2026-04-19,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260420,2026-04-20,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
