entity_type,id,date,cluster
transicao,oper_trn_T9_20260530,2026-05-30,oper
time_block,oper_blk_001_20260530,2026-05-30,oper
time_block,oper_blk_002_20260530,2026-05-30,oper
time_block,oper_blk_003_20260530,2026-05-30,oper
routine_log,oper_rlg_001_20260530,2026-05-30,oper
routine_log,oper_rlg_002_20260530,2026-05-30,oper
routine_log,oper_rlg_003_20260530,2026-05-30,oper
routine_log,oper_rlg_004_20260530,2026-05-30,oper
routine_log,oper_rlg_005_20260530,2026-05-30,oper
routine_log,oper_rlg_006_20260530,2026-05-30,oper
habit_state,oper_hst_beber_2l_de_agua_20260531,2026-05-31,oper
habit_state,oper_hst_meditar_10min_20260531,2026-05-31,oper
habit_state,oper_hst_alongamento_20260531,2026-05-31,oper
habit_state,oper_hst_ler_30min_20260531,2026-05-31,oper
habit_state,oper_hst_caminhada_20min_20260531,2026-05-31,oper
habit_state,oper_hst_ligar_familia_20260531,2026-05-31,oper
habit_state,oper_hst_escrever_diario_20260531,2026-05-31,oper
habit_state,oper_hst_planejar_dia_20260531,2026-05-31,oper
sleep_record,oper_sle_20260531,2026-05-31,oper
qhe_metrics,oper_qhe_20260531,2026-05-31,oper
policy_decision,oper_pol_20260531,2026-05-31,oper
day_context,oper_ctx_20260531,2026-05-31,oper
journal_entry,oper_jrn_20260531_AM,2026-05-31,oper
journal_entry,oper_jrn_20260531_PM,2026-05-31,oper
pomodoro_round,oper_pom_20260531_0001,2026-05-31,oper
pomodoro_round,oper_pom_20260531_0002,2026-05-31,oper
pomodoro_round,oper_pom_20260531_0003,2026-05-31,oper
pomodoro_round,oper_pom_20260531_0004,2026-05-31,oper
pomodoro_round,oper_pom_20260531_0005,2026-05-31,oper
pomodoro_round,oper_pom_20260531_0006,2026-05-31,oper
pomodoro_round,oper_pom_20260531_0007,2026-05-31,oper
pomodoro_round,oper_pom_20260531_0008,2026-05-31,oper
daily_reflection,oper_ref_20260531,2026-05-31,oper
lunch_record,oper_lun_20260531,2026-05-31,oper
transicao,oper_trn_T1_20260531,2026-05-31,oper
transicao,oper_trn_T2_20260531,2026-05-31,oper
transicao,oper_trn_T3_20260531,2026-05-31,oper
transicao,oper_trn_T4_20260531,2026-05-31,oper
transicao,oper_trn_T5_20260531,2026-05-31,oper
transicao,oper_trn_T6_20260531,2026-05-31,oper
transicao,oper_trn_T7_20260531,2026-05-31,oper
transicao,oper_trn_T8_20260531,2026-05-31,oper
transicao,oper_trn_T9_20260531,2026-05-31,oper
time_block,oper_blk_001_20260531,2026-05-31,oper
time_block,oper_blk_002_20260531,2026-05-31,oper
time_block,oper_blk_003_20260531,2026-05-31,oper
routine_log,oper_rlg_001_20260531,2026-05-31,oper
routine_log,oper_rlg_002_20260531,2026-05-31,oper
routine_log,oper_rlg_003_20260531,2026-05-31,oper
routine_log,oper_rlg_004_20260531,2026-05-31,oper
routine_log,oper_rlg_005_20260531,2026-05-31,oper
routine_log,oper_rlg_006_20260531,2026-05-31,oper
habit_state,oper_hst_beber_2l_de_agua_20260601,2026-06-01,oper
habit_state,oper_hst_meditar_10min_20260601,2026-06-01,oper
habit_state,oper_hst_alongamento_20260601,2026-06-01,oper
habit_state,oper_hst_ler_30min_20260601,2026-06-01,oper
habit_state,oper_hst_caminhada_20min_20260601,2026-06-01,oper
habit_state,oper_hst_ligar_familia_20260601,2026-06-01,oper
habit_state,oper_hst_escrever_diario_20260601,2026-06-01,oper
habit_state,oper_hst_planejar_dia_20260601,2026-06-01,oper
sleep_record,oper_sle_20260601,2026-06-01,oper
qhe_metrics,oper_qhe_20260601,2026-06-01,oper
policy_decision,oper_pol_20260601,2026-06-01,oper
day_context,oper_ctx_20260601,2026-06-01,oper
journal_entry,oper_jrn_20260601_AM,2026-06-01,oper
journal_entry,oper_jrn_20260601_PM,2026-06-01,oper
pomodoro_round,oper_pom_20260601_0001,2026-06-01,oper
pomodoro_round,oper_pom_20260601_0002,2026-06-01,oper
pomodoro_round,oper_pom_20260601_0003,2026-06-01,oper
pomodoro_round,oper_pom_20260601_0004,2026-06-01,oper
pomodoro_round,oper_pom_20260601_0005,2026-06-01,oper
pomodoro_round,oper_pom_20260601_0006,2026-06-01,oper
pomodoro_round,oper_pom_20260601_0007,2026-06-01,oper
pomodoro_round,oper_pom_20260601_0008,2026-06-01,oper
daily_reflection,oper_ref_20260601,2026-06-01,oper
lunch_record,oper_lun_20260601,2026-06-01,oper
transicao,oper_trn_T1_20260601,2026-06-01,oper
transicao,oper_trn_T2_20260601,2026-06-01,oper
transicao,oper_trn_T3_20260601,2026-06-01,oper
transicao,oper_trn_T4_20260601,2026-06-01,oper
transicao,oper_trn_T5_20260601,2026-06-01,oper
transicao,oper_trn_T6_20260601,2026-06-01,oper
transicao,oper_trn_T7_20260601,2026-06-01,oper
transicao,oper_trn_T8_20260601,2026-06-01,oper
transicao,oper_trn_T9_20260601,2026-06-01,oper
time_block,oper_blk_001_20260601,2026-06-01,oper
time_block,oper_blk_002_20260601,2026-06-01,oper
time_block,oper_blk_003_20260601,2026-06-01,oper
routine_log,oper_rlg_001_20260601,2026-06-01,oper
routine_log,oper_rlg_002_20260601,2026-06-01,oper
routine_log,oper_rlg_003_20260601,2026-06-01,oper
routine_log,oper_rlg_004_20260601,2026-06-01,oper
routine_log,oper_rlg_005_20260601,2026-06-01,oper
routine_log,oper_rlg_006_20260601,2026-06-01,oper
habit_state,oper_hst_beber_2l_de_agua_20260602,2026-06-02,oper
habit_state,oper_hst_meditar_10min_20260602,2026-06-02,oper
habit_state,oper_hst_alongamento_20260602,2026-06-02,oper
habit_state,oper_hst_ler_30min_20260602,2026-06-02,oper
habit_state,oper_hst_caminhada_20min_20260602,2026-06-02,oper
habit_state,oper_hst_ligar_familia_20260602,2026-06-02,oper
habit_state,oper_hst_escrever_diario_20260602,2026-06-02,oper
habit_state,oper_hst_planejar_dia_20260602,2026-06-02,oper
sleep_record,oper_sle_20260602,2026-06-02,oper
qhe_metrics,oper_qhe_20260602,2026-06-02,oper
policy_decision,oper_pol_20260602,2026-06-02,oper
day_context,oper_ctx_20260602,2026-06-02,oper
journal_entry,oper_jrn_20260602_AM,2026-06-02,oper
journal_entry,oper_jrn_20260602_PM,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0001,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0002,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0003,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0004,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0005,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0006,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0007,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0008,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0009,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0010,2026-06-02,oper
pomodoro_round,oper_pom_20260602_0011,2026-06-02,oper
daily_reflection,oper_ref_20260602,2026-06-02,oper
lunch_record,oper_lun_20260602,2026-06-02,oper
transicao,oper_trn_T1_20260602,2026-06-02,oper
transicao,oper_trn_T2_20260602,2026-06-02,oper
transicao,oper_trn_T3_20260602,2026-06-02,oper
transicao,oper_trn_T4_20260602,2026-06-02,oper
transicao,oper_trn_T5_20260602,2026-06-02,oper
transicao,oper_trn_T6_20260602,2026-06-02,oper
transicao,oper_trn_T7_20260602,2026-06-02,oper
transicao,oper_trn_T8_20260602,2026-06-02,oper
transicao,oper_trn_T9_20260602,2026-06-02,oper
time_block,oper_blk_001_20260602,2026-06-02,oper
time_block,oper_blk_002_20260602,2026-06-02,oper
time_block,oper_blk_003_20260602,2026-06-02,oper
routine_log,oper_rlg_001_20260602,2026-06-02,oper
routine_log,oper_rlg_002_20260602,2026-06-02,oper
routine_log,oper_rlg_003_20260602,2026-06-02,oper
routine_log,oper_rlg_004_20260602,2026-06-02,oper
routine_log,oper_rlg_005_20260602,2026-06-02,oper
routine_log,oper_rlg_006_20260602,2026-06-02,oper
habit_state,oper_hst_beber_2l_de_agua_20260603,2026-06-03,oper
habit_state,oper_hst_meditar_10min_20260603,2026-06-03,oper
habit_state,oper_hst_alongamento_20260603,2026-06-03,oper
habit_state,oper_hst_ler_30min_20260603,2026-06-03,oper
habit_state,oper_hst_caminhada_20min_20260603,2026-06-03,oper
habit_state,oper_hst_ligar_familia_20260603,2026-06-03,oper
habit_state,oper_hst_escrever_diario_20260603,2026-06-03,oper
habit_state,oper_hst_planejar_dia_20260603,2026-06-03,oper
sleep_record,oper_sle_20260603,2026-06-03,oper
qhe_metrics,oper_qhe_20260603,2026-06-03,oper
policy_decision,oper_pol_20260603,2026-06-03,oper
day_context,oper_ctx_20260603,2026-06-03,oper
journal_entry,oper_jrn_20260603_AM,2026-06-03,oper
journal_entry,oper_jrn_20260603_PM,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0001,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0002,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0003,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0004,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0005,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0006,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0007,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0008,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0009,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0010,2026-06-03,oper
pomodoro_round,oper_pom_20260603_0011,2026-06-03,oper
daily_reflection,oper_ref_20260603,2026-06-03,oper
lunch_record,oper_lun_20260603,2026-06-03,oper
transicao,oper_trn_T1_20260603,2026-06-03,oper
transicao,oper_trn_T2_20260603,2026-06-03,oper
transicao,oper_trn_T3_20260603,2026-06-03,oper
transicao,oper_trn_T4_20260603,2026-06-03,oper
transicao,oper_trn_T5_20260603,2026-06-03,oper
transicao,oper_trn_T6_20260603,2026-06-03,oper
transicao,oper_trn_T7_20260603,2026-06-03,oper
transicao,oper_trn_T8_20260603,2026-06-03,oper
transicao,oper_trn_T9_20260603,2026-06-03,oper
time_block,oper_blk_001_20260603,2026-06-03,oper
time_block,oper_blk_002_20260603,2026-06-03,oper
time_block,oper_blk_003_20260603,2026-06-03,oper
routine_log,oper_rlg_001_20260603,2026-06-03,oper
routine_log,oper_rlg_002_20260603,2026-06-03,oper
routine_log,oper_rlg_003_20260603,2026-06-03,oper
routine_log,oper_rlg_004_20260603,2026-06-03,oper
routine_log,oper_rlg_005_20260603,2026-06-03,oper
routine_log,oper_rlg_006_20260603,2026-06-03,oper
habit_state,oper_hst_beber_2l_de_agua_20260604,2026-06-04,oper
habit_state,oper_hst_meditar_10min_20260604,2026-06-04,oper
habit_state,oper_hst_alongamento_20260604,2026-06-04,oper
habit_state,oper_hst_ler_30min_20260604,2026-06-04,oper
habit_state,oper_hst_caminhada_20min_20260604,2026-06-04,oper
habit_state,oper_hst_ligar_familia_20260604,2026-06-04,oper
habit_state,oper_hst_escrever_diario_20260604,2026-06-04,oper
habit_state,oper_hst_planejar_dia_20260604,2026-06-04,oper
sleep_record,oper_sle_20260604,2026-06-04,oper
qhe_metrics,oper_qhe_20260604,2026-06-04,oper
policy_decision,oper_pol_20260604,2026-06-04,oper
day_context,oper_ctx_20260604,2026-06-04,oper
journal_entry,oper_jrn_20260604_AM,2026-06-04,oper
journal_entry,oper_jrn_20260604_PM,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0001,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0002,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0003,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0004,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0005,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0006,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0007,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0008,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0009,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0010,2026-06-04,oper
pomodoro_round,oper_pom_20260604_0011,2026-06-04,oper
daily_reflection,oper_ref_20260604,2026-06-04,oper
lunch_record,oper_lun_20260604,2026-06-04,oper
transicao,oper_trn_T1_20260604,2026-06-04,oper
transicao,oper_trn_T2_20260604,2026-06-04,oper
transicao,oper_trn_T3_20260604,2026-06-04,oper
transicao,oper_trn_T4_20260604,2026-06-04,oper
transicao,oper_trn_T5_20260604,2026-06-04,oper
transicao,oper_trn_T6_20260604,2026-06-04,oper
transicao,oper_trn_T7_20260604,2026-06-04,oper
transicao,oper_trn_T8_20260604,2026-06-04,oper
transicao,oper_trn_T9_20260604,2026-06-04,oper
time_block,oper_blk_001_20260604,2026-06-04,oper
time_block,oper_blk_002_20260604,2026-06-04,oper
time_block,oper_blk_003_20260604,2026-06-04,oper
routine_log,oper_rlg_001_20260604,2026-06-04,oper
routine_log,oper_rlg_002_20260604,2026-06-04,oper
routine_log,oper_rlg_003_20260604,2026-06-04,oper
routine_log,oper_rlg_004_20260604,2026-06-04,oper
routine_log,oper_rlg_005_20260604,2026-06-04,oper
routine_log,oper_rlg_006_20260604,2026-06-04,oper
habit_state,oper_hst_beber_2l_de_agua_20260605,2026-06-05,oper
habit_state,oper_hst_meditar_10min_20260605,2026-06-05,oper
habit_state,oper_hst_alongamento_20260605,2026-06-05,oper
habit_state,oper_hst_ler_30min_20260605,2026-06-05,oper
habit_state,oper_hst_caminhada_20min_20260605,2026-06-05,oper
habit_state,oper_hst_ligar_familia_20260605,2026-06-05,oper
habit_state,oper_hst_escrever_diario_20260605,2026-06-05,oper
habit_state,oper_hst_planejar_dia_20260605,2026-06-05,oper
sleep_record,oper_sle_20260605,2026-06-05,oper
qhe_metrics,oper_qhe_20260605,2026-06-05,oper
policy_decision,oper_pol_20260605,2026-06-05,oper
day_context,oper_ctx_20260605,2026-06-05,oper
journal_entry,oper_jrn_20260605_AM,2026-06-05,oper
journal_entry,oper_jrn_20260605_PM,2026-06-05,oper
daily_reflection,oper_ref_20260605,2026-06-05,oper
lunch_record,oper_lun_20260605,2026-06-05,oper
transicao,oper_trn_T1_20260605,2026-06-05,oper
transicao,oper_trn_T2_20260605,2026-06-05,oper
transicao,oper_trn_T3_20260605,2026-06-05,oper
transicao,oper_trn_T4_20260605,2026-06-05,oper
transicao,oper_trn_T5_20260605,2026-06-05,oper
transicao,oper_trn_T6_20260605,2026-06-05,oper
transicao,oper_trn_T7_20260605,2026-06-05,oper
transicao,oper_trn_T8_20260605,2026-06-05,oper
transicao,oper_trn_T9_20260605,2026-06-05,oper
ajuste_fino,oper_adj_20260605_01,2026-06-05,oper
time_block,oper_blk_001_20260605,2026-06-05,oper
time_block,oper_blk_002_20260605,2026-06-05,oper
time_block,oper_blk_003_20260605,2026-06-05,oper
routine_log,oper_rlg_001_20260605,2026-06-05,oper
routine_log,oper_rlg_002_20260605,2026-06-05,oper
routine_log,oper_rlg_003_20260605,2026-06-05,oper
routine_log,oper_rlg_004_20260605,2026-06-05,oper
routine_log,oper_rlg_005_20260605,2026-06-05,oper
routine_log,oper_rlg_006_20260605,2026-06-05,oper
habit_state,oper_hst_beber_2l_de_agua_20260606,2026-06-06,oper
habit_state,oper_hst_meditar_10min_20260606,2026-06-06,oper
habit_state,oper_hst_alongamento_20260606,2026-06-06,oper
habit_state,oper_hst_ler_30min_20260606,2026-06-06,oper
habit_state,oper_hst_caminhada_20min_20260606,2026-06-06,oper
habit_state,oper_hst_ligar_familia_20260606,2026-06-06,oper
habit_state,oper_hst_escrever_diario_20260606,2026-06-06,oper
habit_state,oper_hst_planejar_dia_20260606,2026-06-06,oper
sleep_record,oper_sle_20260606,2026-06-06,oper
qhe_metrics,oper_qhe_20260606,2026-06-06,oper
policy_decision,oper_pol_20260606,2026-06-06,oper
day_context,oper_ctx_20260606,2026-06-06,oper
journal_entry,oper_jrn_20260606_AM,2026-06-06,oper
journal_entry,oper_jrn_20260606_PM,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0001,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0002,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0003,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0004,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0005,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0006,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0007,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0008,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0009,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0010,2026-06-06,oper
pomodoro_round,oper_pom_20260606_0011,2026-06-06,oper
daily_reflection,oper_ref_20260606,2026-06-06,oper
lunch_record,oper_lun_20260606,2026-06-06,oper
transicao,oper_trn_T1_20260606,2026-06-06,oper
transicao,oper_trn_T2_20260606,2026-06-06,oper
transicao,oper_trn_T3_20260606,2026-06-06,oper
transicao,oper_trn_T4_20260606,2026-06-06,oper
transicao,oper_trn_T5_20260606,2026-06-06,oper
transicao,oper_trn_T6_20260606,2026-06-06,oper
transicao,oper_trn_T7_20260606,2026-06-06,oper
transicao,oper_trn_T8_20260606,2026-06-06,oper
transicao,oper_trn_T9_20260606,2026-06-06,oper
time_block,oper_blk_001_20260606,2026-06-06,oper
time_block,oper_blk_002_20260606,2026-06-06,oper
time_block,oper_blk_003_20260606,2026-06-06,oper
routine_log,oper_rlg_001_20260606,2026-06-06,oper
routine_log,oper_rlg_002_20260606,2026-06-06,oper
routine_log,oper_rlg_003_20260606,2026-06-06,oper
routine_log,oper_rlg_004_20260606,2026-06-06,oper
routine_log,oper_rlg_005_20260606,2026-06-06,oper
routine_log,oper_rlg_006_20260606,2026-06-06,oper
habit_state,oper_hst_beber_2l_de_agua_20260607,2026-06-07,oper
habit_state,oper_hst_meditar_10min_20260607,2026-06-07,oper
habit_state,oper_hst_alongamento_20260607,2026-06-07,oper
habit_state,oper_hst_ler_30min_20260607,2026-06-07,oper
habit_state,oper_hst_caminhada_20min_20260607,2026-06-07,oper
habit_state,oper_hst_ligar_familia_20260607,2026-06-07,oper
habit_state,oper_hst_escrever_diario_20260607,2026-06-07,oper
habit_state,oper_hst_planejar_dia_20260607,2026-06-07,oper
sleep_record,oper_sle_20260607,2026-06-07,oper
qhe_metrics,oper_qhe_20260607,2026-06-07,oper
policy_decision,oper_pol_20260607,2026-06-07,oper
day_context,oper_ctx_20260607,2026-06-07,oper
journal_entry,oper_jrn_20260607_AM,2026-06-07,oper
journal_entry,oper_jrn_20260607_PM,2026-06-07,oper
pomodoro_round,oper_pom_20260607_0001,2026-06-07,oper
pomodoro_round,oper_pom_20260607_0002,2026-06-07,oper
pomodoro_round,oper_pom_20260607_0003,2026-06-07,oper
pomodoro_round,oper_pom_20260607_0004,2026-06-07,oper
pomodoro_round,oper_pom_20260607_0005,2026-06-07,oper
pomodoro_round,oper_pom_20260607_0006,2026-06-07,oper
pomodoro_round,oper_pom_20260607_0007,2026-06-07,oper
pomodoro_round,oper_pom_20260607_0008,2026-06-07,oper
daily_reflection,oper_ref_20260607,2026-06-07,oper
lunch_record,oper_lun_20260607,2026-06-07,oper
transicao,oper_trn_T1_20260607,2026-06-07,oper
transicao,oper_trn_T2_20260607,2026-06-07,oper
transicao,oper_trn_T3_20260607,2026-06-07,oper
transicao,oper_trn_T4_20260607,2026-06-07,oper
transicao,oper_trn_T5_20260607,2026-06-07,oper
transicao,oper_trn_T6_20260607,2026-06-07,oper
transicao,oper_trn_T7_20260607,2026-06-07,oper
transicao,oper_trn_T8_20260607,2026-06-07,oper
transicao,oper_trn_T9_20260607,2026-06-07,oper
time_block,oper_blk_001_20260607,2026-06-07,oper
time_block,oper_blk_002_20260607,2026-06-07,oper
time_block,oper_blk_003_20260607,2026-06-07,oper
routine_log,oper_rlg_001_20260607,2026-06-07,oper
routine_log,oper_rlg_002_20260607,2026-06-07,oper
routine_log,oper_rlg_003_20260607,2026-06-07,oper
routine_log,oper_rlg_004_20260607,2026-06-07,oper
routine_log,oper_rlg_005_20260607,2026-06-07,oper
routine_log,oper_rlg_006_20260607,2026-06-07,oper
habit_state,oper_hst_beber_2l_de_agua_20260608,2026-06-08,oper
habit_state,oper_hst_meditar_10min_20260608,2026-06-08,oper
habit_state,oper_hst_alongamento_20260608,2026-06-08,oper
habit_state,oper_hst_ler_30min_20260608,2026-06-08,oper
habit_state,oper_hst_caminhada_20min_20260608,2026-06-08,oper
habit_state,oper_hst_ligar_familia_20260608,2026-06-08,oper
habit_state,oper_hst_escrever_diario_20260608,2026-06-08,oper
habit_state,oper_hst_planejar_dia_20260608,2026-06-08,oper
sleep_record,oper_sle_20260608,2026-06-08,oper
qhe_metrics,oper_qhe_20260608,2026-06-08,oper
policy_decision,oper_pol_20260608,2026-06-08,oper
day_context,oper_ctx_20260608,2026-06-08,oper
journal_entry,oper_jrn_20260608_AM,2026-06-08,oper
journal_entry,oper_jrn_20260608_PM,2026-06-08,oper
pomodoro_round,oper_pom_20260608_0001,2026-06-08,oper
pomodoro_round,oper_pom_20260608_0002,2026-06-08,oper
pomodoro_round,oper_pom_20260608_0003,2026-06-08,oper
pomodoro_round,oper_pom_20260608_0004,2026-06-08,oper
pomodoro_round,oper_pom_20260608_0005,2026-06-08,oper
pomodoro_round,oper_pom_20260608_0006,2026-06-08,oper
pomodoro_round,oper_pom_20260608_0007,2026-06-08,oper
pomodoro_round,oper_pom_20260608_0008,2026-06-08,oper
daily_reflection,oper_ref_20260608,2026-06-08,oper
lunch_record,oper_lun_20260608,2026-06-08,oper
transicao,oper_trn_T1_20260608,2026-06-08,oper
transicao,oper_trn_T2_20260608,2026-06-08,oper
transicao,oper_trn_T3_20260608,2026-06-08,oper
transicao,oper_trn_T4_20260608,2026-06-08,oper
transicao,oper_trn_T5_20260608,2026-06-08,oper
transicao,oper_trn_T6_20260608,2026-06-08,oper
transicao,oper_trn_T7_20260608,2026-06-08,oper
transicao,oper_trn_T8_20260608,2026-06-08,oper
transicao,oper_trn_T9_20260608,2026-06-08,oper
time_block,oper_blk_001_20260608,2026-06-08,oper
time_block,oper_blk_002_20260608,2026-06-08,oper
time_block,oper_blk_003_20260608,2026-06-08,oper
routine_log,oper_rlg_001_20260608,2026-06-08,oper
routine_log,oper_rlg_002_20260608,2026-06-08,oper
routine_log,oper_rlg_003_20260608,2026-06-08,oper
routine_log,oper_rlg_004_20260608,2026-06-08,oper
routine_log,oper_rlg_005_20260608,2026-06-08,oper
routine_log,oper_rlg_006_20260608,2026-06-08,oper
habit_state,oper_hst_beber_2l_de_agua_20260609,2026-06-09,oper
habit_state,oper_hst_meditar_10min_20260609,2026-06-09,oper
habit_state,oper_hst_alongamento_20260609,2026-06-09,oper
habit_state,oper_hst_ler_30min_20260609,2026-06-09,oper
habit_state,oper_hst_caminhada_20min_20260609,2026-06-09,oper
habit_state,oper_hst_ligar_familia_20260609,2026-06-09,oper
habit_state,oper_hst_escrever_diario_20260609,2026-06-09,oper
habit_state,oper_hst_planejar_dia_20260609,2026-06-09,oper
sleep_record,oper_sle_20260609,2026-06-09,oper
qhe_metrics,oper_qhe_20260609,2026-06-09,oper
policy_decision,oper_pol_20260609,2026-06-09,oper
day_context,oper_ctx_20260609,2026-06-09,oper
journal_entry,oper_jrn_20260609_AM,2026-06-09,oper
journal_entry,oper_jrn_20260609_PM,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0001,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0002,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0003,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0004,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0005,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0006,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0007,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0008,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0009,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0010,2026-06-09,oper
pomodoro_round,oper_pom_20260609_0011,2026-06-09,oper
daily_reflection,oper_ref_20260609,2026-06-09,oper
lunch_record,oper_lun_20260609,2026-06-09,oper
transicao,oper_trn_T1_20260609,2026-06-09,oper
transicao,oper_trn_T2_20260609,2026-06-09,oper
transicao,oper_trn_T3_20260609,2026-06-09,oper
transicao,oper_trn_T4_20260609,2026-06-09,oper
transicao,oper_trn_T5_20260609,2026-06-09,oper
transicao,oper_trn_T6_20260609,2026-06-09,oper
transicao,oper_trn_T7_20260609,2026-06-09,oper
transicao,oper_trn_T8_20260609,2026-06-09,oper
transicao,oper_trn_T9_20260609,2026-06-09,oper
time_block,oper_blk_001_20260609,2026-06-09,oper
time_block,oper_blk_002_20260609,2026-06-09,oper
time_block,oper_blk_003_20260609,2026-06-09,oper
routine_log,oper_rlg_001_20260609,2026-06-09,oper
routine_log,oper_rlg_002_20260609,2026-06-09,oper
routine_log,oper_rlg_003_20260609,2026-06-09,oper
routine_log,oper_rlg_004_20260609,2026-06-09,oper
routine_log,oper_rlg_005_20260609,2026-06-09,oper
routine_log,oper_rlg_006_20260609,2026-06-09,oper
habit_state,oper_hst_beber_2l_de_agua_20260610,2026-06-10,oper
habit_state,oper_hst_meditar_10min_20260610,2026-06-10,oper
habit_state,oper_hst_alongamento_20260610,2026-06-10,oper
habit_state,oper_hst_ler_30min_20260610,2026-06-10,oper
habit_state,oper_hst_caminhada_20min_20260610,2026-06-10,oper
habit_state,oper_hst_ligar_familia_20260610,2026-06-10,oper
habit_state,oper_hst_escrever_diario_20260610,2026-06-10,oper
habit_state,oper_hst_planejar_dia_20260610,2026-06-10,oper
sleep_record,oper_sle_20260610,2026-06-10,oper
qhe_metrics,oper_qhe_20260610,2026-06-10,oper
policy_decision,oper_pol_20260610,2026-06-10,oper
day_context,oper_ctx_20260610,2026-06-10,oper
journal_entry,oper_jrn_20260610_AM,2026-06-10,oper
journal_entry,oper_jrn_20260610_PM,2026-06-10,oper
pomodoro_round,oper_pom_20260610_0001,2026-06-10,oper
pomodoro_round,oper_pom_20260610_0002,2026-06-10,oper
daily_reflection,oper_ref_20260610,2026-06-10,oper
lunch_record,oper_lun_20260610,2026-06-10,oper
transicao,oper_trn_T1_20260610,2026-06-10,oper
transicao,oper_trn_T2_20260610,2026-06-10,oper
transicao,oper_trn_T3_20260610,2026-06-10,oper
transicao,oper_trn_T4_20260610,2026-06-10,oper
transicao,oper_trn_T5_20260610,2026-06-10,oper
transicao,oper_trn_T6_20260610,2026-06-10,oper
transicao,oper_trn_T7_20260610,2026-06-10,oper
transicao,oper_trn_T8_20260610,2026-06-10,oper
transicao,oper_trn_T9_20260610,2026-06-10,oper
time_block,oper_blk_001_20260610,2026-06-10,oper
time_block,oper_blk_002_20260610,2026-06-10,oper
time_block,oper_blk_003_20260610,2026-06-10,oper
routine_log,oper_rlg_001_20260610,2026-06-10,oper
routine_log,oper_rlg_002_20260610,2026-06-10,oper
routine_log,oper_rlg_003_20260610,2026-06-10,oper
routine_log,oper_rlg_004_20260610,2026-06-10,oper
routine_log,oper_rlg_005_20260610,2026-06-10,oper
routine_log,oper_rlg_006_20260610,2026-06-10,oper
habit_state,oper_hst_beber_2l_de_agua_20260611,2026-06-11,oper
habit_state,oper_hst_meditar_10min_20260611,2026-06-11,oper
habit_state,oper_hst_alongamento_20260611,2026-06-11,oper
habit_state,oper_hst_ler_30min_20260611,2026-06-11,oper
habit_state,oper_hst_caminhada_20min_20260611,2026-06-11,oper
habit_state,oper_hst_ligar_familia_20260611,2026-06-11,oper
habit_state,oper_hst_escrever_diario_20260611,2026-06-11,oper
habit_state,oper_hst_planejar_dia_20260611,2026-06-11,oper
sleep_record,oper_sle_20260611,2026-06-11,oper
